jugador,edad,valor_mercado,partidos,minutos,goles,xg,goles_por_90,xg_por_90,posicion_normalizada,tipo_operacion,origen_desarrollo,club,entrenador,ranking_destino_base,score_evidencia_base,nivel_evidencia,razones_base,minutos_sub23_destino,jugadores_sub23_destino,goles_sub23_destino,xg_sub23_destino,vencimiento_contrato,equipo_actual,club_pos_jugadores_sub23,club_pos_minutos_sub23,club_pos_goles_sub23,club_pos_xg_sub23,club_pos_pct_minutos,club_total_jugadores_sub23,club_total_minutos_sub23,club_total_goles_sub23,coach_total_jugadores_sub23,coach_total_minutos_sub23,minutos_sub23_delanteros,minutos_sub23_extremos,minutos_sub23_mediocentros,minutos_sub23_centrales,minutos_sub23_laterales,minutos_sub23_porteros,coach_pos_minutos_sub23,demand_total_altas,demand_cesiones,demand_traspasos,demand_sub23,demand_recent,demand_score,rf_revalorizacion_esperada,rf_prob_revalorizacion_positiva,prob_tipo_cesion,prob_tipo_libre,prob_tipo_otro,prob_tipo_traspaso,tipo_operacion_mas_parecida,rf_revalorizacion_score,score_destino_rf,ranking_destino_rf,razonamiento_rf
Jorge Luis,20.0,0.0,18.0,739.0,0.0,0.97,0.0,0.12,Delantero,cesion,Betis Deportivo,CD Leganés,Borja Jiménez,3,45.72,Media,5456 min Sub23 en Delantero; 2 jugadores Sub23 usados; entrenador principal: Borja Jiménez; entrenador con 5456 min Sub23 en posicion; 25 goles Sub23; xG Sub23 25.33,5456.0,2,25.0,25.33,,Real Betis B,2.0,5456.0,25.0,25.33,21.84,10,24980.0,35.0,6.0,12857.0,5456.0,2160.0,0.0,5204.0,37.0,0.0,5456.0,12.0,7.0,0.0,4.0,2.0,71.6,314256.7869132783,0.17827220503535376,0.29576255076714547,0.2565492732007462,0.33251975866021316,0.11516841737189507,otro,37.616968137901246,43.29,5,encaje historico 45.7/100; demanda club-posicion 71.6/100; revalorizacion esperada €314k; prob. revalorizacion positiva 18%; se parece a historicos de otro; entrenador: Borja Jiménez
Jorge Luis,20.0,0.0,18.0,739.0,0.0,0.97,0.0,0.12,Delantero,cesion,Betis Deportivo,Levante UD,Julián Calero,11,26.53,Baja,1744 min Sub23 en Delantero; 2 jugadores Sub23 usados; entrenador principal: Julián Calero; entrenador con 4592 min Sub23 en posicion; 8 goles Sub23; xG Sub23 10.74,1744.0,2,8.0,10.74,,Real Betis B,2.0,1744.0,8.0,10.74,12.76,7,13663.0,20.0,9.0,19860.0,4592.0,5701.0,3552.0,0.0,0.0,6015.0,4592.0,8.0,2.0,3.0,5.0,3.0,62.77,285725.5215645294,0.63337540797318,0.19000163001941286,0.19007978115857188,0.296789810407107,0.32312877841490834,traspaso,34.85695870434952,43.22,6,encaje historico 26.5/100; demanda club-posicion 62.8/100; revalorizacion esperada €286k; prob. revalorizacion positiva 63%; se parece a historicos de traspaso; entrenador: Julián Calero
Jorge Luis,20.0,0.0,18.0,739.0,0.0,0.97,0.0,0.12,Delantero,cesion,Betis Deportivo,Burgos CF,Julián Calero,7,32.92,Media,3451 min Sub23 en Delantero; 2 jugadores Sub23 usados; entrenador principal: Julián Calero; entrenador con 4592 min Sub23 en posicion; 10 goles Sub23; xG Sub23 9.83,3451.0,2,10.0,9.83,,Real Betis B,2.0,3451.0,10.0,9.83,18.23,10,18932.0,28.0,9.0,19860.0,4592.0,5701.0,3552.0,0.0,0.0,6015.0,4592.0,9.0,3.0,2.0,4.0,3.0,67.28,210456.62699930056,0.5531404680261917,0.2317336371753308,0.22401930717953386,0.2779932679103551,0.26625378773478053,otro,27.5757233117471,42.93,7,encaje historico 32.9/100; demanda club-posicion 67.3/100; revalorizacion esperada €210k; prob. revalorizacion positiva 55%; se parece a historicos de otro; entrenador: Julián Calero
Jorge Luis,20.0,0.0,18.0,739.0,0.0,0.97,0.0,0.12,Delantero,cesion,Betis Deportivo,AD Ceuta FC,,8,32.59,Media,3297 min Sub23 en Delantero; 2 jugadores Sub23 usados; entrenador principal: nan; 13 goles Sub23; xG Sub23 11.39,3297.0,2,13.0,11.39,,Real Betis B,2.0,3297.0,13.0,11.39,100.0,2,3297.0,13.0,0.0,0.0,,,,,,,0.0,6.0,2.0,0.0,2.0,6.0,61.5,334134.3813276245,0.4097142058997734,0.27297653071023387,0.30554023043011036,0.30409787705524904,0.11738536180440677,libre,39.53985334573575,41.79,8,encaje historico 32.6/100; demanda club-posicion 61.5/100; revalorizacion esperada €334k; prob. revalorizacion positiva 41%; se parece a historicos de libre
Jorge Luis,20.0,0.0,18.0,739.0,0.0,0.97,0.0,0.12,Delantero,cesion,Betis Deportivo,Granada CF,Fran Escribá,2,53.99,Alta,9496 min Sub23 en Delantero; 3 jugadores Sub23 usados; entrenador principal: Fran Escribá; entrenador con 2150 min Sub23 en posicion; 26 goles Sub23; xG Sub23 27.50,9496.0,3,26.0,27.5,,Real Betis B,3.0,9496.0,26.0,27.5,34.9,14,27211.0,44.0,5.0,8192.0,2150.0,1892.0,0.0,4150.0,0.0,0.0,2150.0,11.0,6.0,2.0,6.0,8.0,87.44,-91240.61858580158,0.23556321527530527,0.29328660054681654,0.1654508254519605,0.26380930967091787,0.2774532643303051,cesion,0.0,41.1,9,encaje historico 54.0/100; demanda club-posicion 87.4/100; revalorizacion esperada -€91k; prob. revalorizacion positiva 24%; se parece a historicos de cesion; entrenador: Fran Escribá
Jorge Luis,20.0,0.0,18.0,739.0,0.0,0.97,0.0,0.12,Delantero,cesion,Betis Deportivo,Cádiz CF,Pako Ayestarán,4,41.54,Alta,5071 min Sub23 en Delantero; 3 jugadores Sub23 usados; entrenador principal: Pako Ayestarán; entrenador con 5058 min Sub23 en posicion; 8 goles Sub23; xG Sub23 14.52,5071.0,3,8.0,14.52,,Real Betis B,3.0,5071.0,8.0,14.52,16.33,18,31056.0,29.0,18.0,31043.0,5058.0,6199.0,4557.0,5706.0,5952.0,3571.0,5058.0,6.0,2.0,0.0,4.0,6.0,63.06,71574.30695629523,0.3254388872392177,0.21099993086421165,0.226295945521287,0.35326585195488214,0.20943827165961929,otro,14.14075963990096,37.19,10,encaje historico 41.5/100; demanda club-posicion 63.1/100; revalorizacion esperada €72k; prob. revalorizacion positiva 33%; se parece a historicos de otro; entrenador: Pako Ayestarán
Jorge Luis,20.0,0.0,18.0,739.0,0.0,0.97,0.0,0.12,Delantero,cesion,Betis Deportivo,Deportivo de La Coruña,Óscar Gilsanz,12,26.22,Media,3258 min Sub23 en Delantero; 1 jugadores Sub23 usados; entrenador principal: Óscar Gilsanz; entrenador con 3258 min Sub23 en posicion; 11 goles Sub23; xG Sub23 13.44,3258.0,1,11.0,13.44,,Real Betis B,1.0,3258.0,11.0,13.44,12.87,7,25320.0,47.0,7.0,21893.0,3258.0,6125.0,6583.0,5927.0,0.0,0.0,3258.0,6.0,2.0,2.0,2.0,6.0,55.38,135430.47045406591,0.34837556053608376,0.18951076099600886,0.15604115109127425,0.30058063140329916,0.353867456509418,traspaso,20.31796950038114,32.3,11,encaje historico 26.2/100; demanda club-posicion 55.4/100; revalorizacion esperada €135k; prob. revalorizacion positiva 35%; se parece a historicos de traspaso; entrenador: Óscar Gilsanz
Jorge Luis,20.0,0.0,18.0,739.0,0.0,0.97,0.0,0.12,Delantero,cesion,Betis Deportivo,Real Sociedad B,,6,34.44,Alta,5574 min Sub23 en Delantero; 3 jugadores Sub23 usados; entrenador principal: nan; 26 goles Sub23; xG Sub23 23.86,5574.0,3,26.0,23.86,,Real Betis B,3.0,5574.0,26.0,23.86,30.2,10,18458.0,34.0,0.0,0.0,,,,,,,0.0,2.0,0.0,0.0,2.0,1.0,27.21,68407.46523685078,0.2514586995337188,0.2698323318078037,0.2553125903268375,0.3479606047144391,0.1268944731509199,otro,13.834411046055115,25.98,12,encaje historico 34.4/100; demanda club-posicion 27.2/100; revalorizacion esperada €68k; prob. revalorizacion positiva 25%; se parece a historicos de otro
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,CD Mirandés,Míchel Alonso,10,43.38,Alta,6303 min Sub23 en Central; 3 jugadores Sub23 usados; entrenador principal: Míchel Alonso; entrenador con 1642 min Sub23 en posicion; 1 goles Sub23; xG Sub23 1.66,6303.0,3,1.0,1.66,,Real Betis B,3.0,6303.0,1.0,1.66,19.13,23,32942.0,28.0,8.0,7335.0,1106.0,14.0,4573.0,1642.0,0.0,0.0,1642.0,23.0,8.0,0.0,12.0,9.0,97.23,637348.3536612716,0.7874347660265378,0.40887716451042405,0.3618725720403182,0.1391705036707765,0.09007975977848127,cesion,68.8716552758683,67.6,1,encaje historico 43.4/100; demanda club-posicion 97.2/100; revalorizacion esperada €637k; prob. revalorizacion positiva 79%; se parece a historicos de cesion; entrenador: Míchel Alonso
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,CD Leganés,Borja Jiménez,1,82.02,Alta,11583 min Sub23 en Central; 4 jugadores Sub23 usados; entrenador principal: Borja Jiménez; entrenador con 5204 min Sub23 en posicion; xG Sub23 4.77,11583.0,4,0.0,4.77,,Real Betis B,4.0,11583.0,0.0,4.77,46.37,10,24980.0,35.0,6.0,12857.0,5456.0,2160.0,0.0,5204.0,37.0,0.0,5204.0,13.0,3.0,2.0,4.0,5.0,78.22,116259.05841594377,0.43759077615911857,0.23056067560056262,0.2563993247670195,0.222847199957243,0.29019279967517514,traspaso,18.463397772385754,57.72,2,encaje historico 82.0/100; demanda club-posicion 78.2/100; revalorizacion esperada €116k; prob. revalorizacion positiva 44%; se parece a historicos de traspaso; entrenador: Borja Jiménez
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,Racing Santander,,7,50.59,Alta,5649 min Sub23 en Central; 4 jugadores Sub23 usados; entrenador principal: nan; 4 goles Sub23; xG Sub23 8.28,5649.0,4,4.0,8.28,,Real Betis B,4.0,5649.0,4.0,8.28,17.51,19,32268.0,37.0,0.0,0.0,,,,,,,0.0,12.0,2.0,1.0,7.0,7.0,81.87,240440.2255971832,0.5776131437810633,0.2585424746677819,0.22076961953809246,0.26029152022565366,0.26039638556847206,traspaso,30.476226110008486,53.25,3,encaje historico 50.6/100; demanda club-posicion 81.9/100; revalorizacion esperada €240k; prob. revalorizacion positiva 58%; se parece a historicos de traspaso
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,Real Valladolid CF,Diego Cocca,4,57.38,Alta,6995 min Sub23 en Central; 3 jugadores Sub23 usados; entrenador principal: Diego Cocca; entrenador con 4971 min Sub23 en posicion; 1 goles Sub23; xG Sub23 2.13,6995.0,3,1.0,2.13,,Real Betis B,3.0,6995.0,1.0,2.13,31.7,20,22067.0,18.0,17.0,17745.0,2890.0,2705.0,3181.0,4971.0,2838.0,1160.0,4971.0,11.0,4.0,1.0,7.0,4.0,78.3,208452.64602394908,0.5116240924478589,0.21483917207083866,0.2524548215493996,0.2550186548358,0.27768735154396185,traspaso,27.381865579570814,52.82,4,encaje historico 57.4/100; demanda club-posicion 78.3/100; revalorizacion esperada €208k; prob. revalorizacion positiva 51%; se parece a historicos de traspaso; entrenador: Diego Cocca
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,Cultural Leonesa,,3,69.87,Alta,10123 min Sub23 en Central; 4 jugadores Sub23 usados; entrenador principal: nan; 4 goles Sub23; xG Sub23 5.97,10123.0,4,4.0,5.97,,Real Betis B,4.0,10123.0,4.0,5.97,49.79,11,20330.0,10.0,0.0,0.0,,,,,,,0.0,4.0,1.0,0.0,3.0,4.0,49.46,46552.802748154565,0.4855508350716077,0.28927678171378,0.2923518033543305,0.2848116243386424,0.13355979059324727,libre,11.720271560876778,46.99,5,encaje historico 69.9/100; demanda club-posicion 49.5/100; revalorizacion esperada €47k; prob. revalorizacion positiva 49%; se parece a historicos de libre
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,Sporting Gijón,Rubén Albés,8,44.73,Media,4918 min Sub23 en Central; 4 jugadores Sub23 usados; entrenador principal: Rubén Albés; entrenador con 2707 min Sub23 en posicion; 1 goles Sub23; xG Sub23 1.31,4918.0,4,1.0,1.31,,Real Betis B,4.0,4918.0,1.0,1.31,16.64,17,29556.0,30.0,13.0,20519.0,0.0,1307.0,10561.0,2707.0,5944.0,0.0,2707.0,17.0,5.0,1.0,8.0,8.0,92.69,80651.19207014018,0.4059377883805246,0.23802617221422895,0.20698631865391898,0.27665280550374954,0.2783347036281027,traspaso,15.018824045220992,46.07,6,encaje historico 44.7/100; demanda club-posicion 92.7/100; revalorizacion esperada €81k; prob. revalorizacion positiva 41%; se parece a historicos de traspaso; entrenador: Rubén Albés
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,Cádiz CF,Pako Ayestarán,6,52.18,Alta,5706 min Sub23 en Central; 3 jugadores Sub23 usados; entrenador principal: Pako Ayestarán; entrenador con 5706 min Sub23 en posicion; 1 goles Sub23; xG Sub23 2.72,5706.0,3,1.0,2.72,,Real Betis B,3.0,5706.0,1.0,2.72,18.37,18,31056.0,29.0,18.0,31043.0,5058.0,6199.0,4557.0,5706.0,5952.0,3571.0,5706.0,8.0,2.0,2.0,6.0,8.0,76.31,67448.71877538414,0.4530627324191444,0.16337223918352808,0.19597793730007484,0.2031670392875299,0.4374827842288672,traspaso,13.741665447649742,46.02,7,encaje historico 52.2/100; demanda club-posicion 76.3/100; revalorizacion esperada €67k; prob. revalorizacion positiva 45%; se parece a historicos de traspaso; entrenador: Pako Ayestarán
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,Granada CF,Fran Escribá,9,43.7,Media,4150 min Sub23 en Central; 3 jugadores Sub23 usados; entrenador principal: Fran Escribá; entrenador con 4150 min Sub23 en posicion; 3 goles Sub23; xG Sub23 1.76,4150.0,3,3.0,1.76,,Real Betis B,3.0,4150.0,3.0,1.76,15.25,14,27211.0,44.0,5.0,8192.0,2150.0,1892.0,0.0,4150.0,0.0,0.0,4150.0,9.0,2.0,2.0,4.0,5.0,70.25,123067.55188058109,0.5396873032604474,0.2097955212055721,0.22462615949762052,0.23181545919250737,0.3337628601043002,traspaso,19.122026331651465,44.92,8,encaje historico 43.7/100; demanda club-posicion 70.2/100; revalorizacion esperada €123k; prob. revalorizacion positiva 54%; se parece a historicos de traspaso; entrenador: Fran Escribá
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,Deportivo de La Coruña,Óscar Gilsanz,5,56.57,Alta,5927 min Sub23 en Central; 3 jugadores Sub23 usados; entrenador principal: Óscar Gilsanz; entrenador con 5927 min Sub23 en posicion; 3 goles Sub23; xG Sub23 3.12,5927.0,3,3.0,3.12,,Real Betis B,3.0,5927.0,3.0,3.12,23.41,7,25320.0,47.0,7.0,21893.0,3258.0,6125.0,6583.0,5927.0,0.0,0.0,5927.0,6.0,1.0,1.0,3.0,6.0,57.88,70410.3024738885,0.485063565038287,0.14230258373946744,0.17000010722876058,0.26015510606780207,0.42754220296397033,traspaso,14.028158137203148,44.58,9,encaje historico 56.6/100; demanda club-posicion 57.9/100; revalorizacion esperada €70k; prob. revalorizacion positiva 49%; se parece a historicos de traspaso; entrenador: Óscar Gilsanz
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,FC Andorra,,12,32.24,Media,4959 min Sub23 en Central; 2 jugadores Sub23 usados; entrenador principal: nan; 2 goles Sub23; xG Sub23 2.44,4959.0,2,2.0,2.44,,Real Betis B,2.0,4959.0,2.0,2.44,19.13,14,25927.0,34.0,0.0,0.0,,,,,,,0.0,7.0,1.0,1.0,5.0,4.0,60.94,184766.44545017398,0.553471313416861,0.22255650499057777,0.2628765311843902,0.2434298492449066,0.27113711458012535,traspaso,25.09054985173598,40.81,10,encaje historico 32.2/100; demanda club-posicion 60.9/100; revalorizacion esperada €185k; prob. revalorizacion positiva 55%; se parece a historicos de traspaso
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,Girona FC,Michel,2,78.3,Alta,8936 min Sub23 en Central; 2 jugadores Sub23 usados; entrenador principal: Michel; entrenador con 5381 min Sub23 en posicion; 4 goles Sub23; xG Sub23 4.42,8936.0,2,4.0,4.42,,Real Betis B,2.0,8936.0,4.0,4.42,44.23,8,20203.0,15.0,5.0,10571.0,0.0,0.0,1380.0,5381.0,3810.0,0.0,5381.0,0.0,0.0,0.0,0.0,0.0,0.0,46883.85416407446,0.39649018555287757,0.2364444637918351,0.3073493956202778,0.28851267695057,0.16769346363731727,libre,11.75229625448083,38.27,11,encaje historico 78.3/100; demanda club-posicion 0.0/100; revalorizacion esperada €47k; prob. revalorizacion positiva 40%; se parece a historicos de libre; entrenador: Michel
Jorge Oreiro,20.0,0.0,26.0,2346.0,0.0,1.24,0.0,0.05,Central,cesion,Betis Deportivo,Villarreal CF B,,11,32.91,Media,3478 min Sub23 en Central; 2 jugadores Sub23 usados; entrenador principal: nan; 2 goles Sub23; xG Sub23 2.63,3478.0,2,2.0,2.63,,Real Betis B,2.0,3478.0,2.0,2.63,36.94,8,9415.0,5.0,0.0,0.0,,,,,,,0.0,6.0,2.0,0.0,6.0,0.0,49.04,169825.41162418388,0.48042070435588585,0.2518683513682616,0.2911193996674263,0.33614826541193193,0.12086398355238036,otro,23.645209317319186,36.85,12,encaje historico 32.9/100; demanda club-posicion 49.0/100; revalorizacion esperada €170k; prob. revalorizacion positiva 48%; se parece a historicos de otro
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,Sporting Gijón,David Gallego,2,69.3,Alta,7021 min Sub23 en Extremo; 3 jugadores Sub23 usados; entrenador principal: David Gallego; entrenador con 5714 min Sub23 en posicion; 16 goles Sub23; xG Sub23 12.85,7021.0,3,16.0,12.85,2027-06-30,Real Betis B,3.0,7021.0,16.0,12.85,23.75,17,29556.0,30.0,7.0,12364.0,796.0,5714.0,1834.0,1510.0,2510.0,0.0,5714.0,13.0,9.0,1.0,8.0,4.0,82.33,1050393.576010242,0.5173552931165997,0.2420344905836021,0.1836462295015819,0.19265953393423657,0.3816597459805797,traspaso,100.0,76.07,1,encaje historico 69.3/100; demanda club-posicion 82.3/100; revalorizacion esperada €1.1M; prob. revalorizacion positiva 52%; se parece a historicos de traspaso; entrenador: David Gallego
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,CD Mirandés,Míchel Alonso,10,41.05,Media,3997 min Sub23 en Extremo; 5 jugadores Sub23 usados; entrenador principal: Míchel Alonso; entrenador con 14 min Sub23 en posicion; 8 goles Sub23; xG Sub23 7.75,3997.0,5,8.0,7.75,2027-06-30,Real Betis B,5.0,3997.0,8.0,7.75,12.13,23,32942.0,28.0,8.0,7335.0,1106.0,14.0,4573.0,1642.0,0.0,0.0,14.0,23.0,19.0,0.0,21.0,9.0,97.23,1331859.2027485785,0.7624600390649628,0.6428113729302876,0.15483547816694102,0.09409802426441673,0.1082551246383546,cesion,100.0,74.06,2,encaje historico 41.0/100; demanda club-posicion 97.2/100; revalorizacion esperada €1.3M; prob. revalorizacion positiva 76%; se parece a historicos de cesion; entrenador: Míchel Alonso
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,Cádiz CF,Pako Ayestarán,1,70.85,Alta,6199 min Sub23 en Extremo; 5 jugadores Sub23 usados; entrenador principal: Pako Ayestarán; entrenador con 6199 min Sub23 en posicion; 12 goles Sub23; xG Sub23 13.60,6199.0,5,12.0,13.6,2027-06-30,Real Betis B,5.0,6199.0,12.0,13.6,19.96,18,31056.0,29.0,18.0,31043.0,5058.0,6199.0,4557.0,5706.0,5952.0,3571.0,6199.0,11.0,1.0,2.0,9.0,11.0,79.71,948279.0086593546,0.397394478343097,0.14090785028062264,0.15817473019906148,0.1596319223733909,0.5412854971469251,traspaso,98.94994064055004,73.42,3,encaje historico 70.8/100; demanda club-posicion 79.7/100; revalorizacion esperada €948k; prob. revalorizacion positiva 40%; se parece a historicos de traspaso; entrenador: Pako Ayestarán
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,FC Andorra,Ferran Costa,6,57.5,Alta,6013 min Sub23 en Extremo; 4 jugadores Sub23 usados; entrenador principal: Ferran Costa; entrenador con 1395 min Sub23 en posicion; 17 goles Sub23; xG Sub23 15.31,6013.0,4,17.0,15.31,2027-06-30,Real Betis B,4.0,6013.0,17.0,15.31,23.19,14,25927.0,34.0,3.0,2705.0,0.0,1395.0,1310.0,0.0,0.0,0.0,1395.0,18.0,9.0,1.0,11.0,7.0,93.85,1142831.1297560204,0.267019595155133,0.2588922469682929,0.18354847679779446,0.19916803052278725,0.35839124571112585,traspaso,100.0,69.24,4,encaje historico 57.5/100; demanda club-posicion 93.8/100; revalorizacion esperada €1.1M; prob. revalorizacion positiva 27%; se parece a historicos de traspaso; entrenador: Ferran Costa
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,Real Valladolid CF,Diego Cocca,11,39.39,Media,3556 min Sub23 en Extremo; 3 jugadores Sub23 usados; entrenador principal: Diego Cocca; entrenador con 2705 min Sub23 en posicion; 6 goles Sub23; xG Sub23 6.35,3556.0,3,6.0,6.35,2027-06-30,Real Betis B,3.0,3556.0,6.0,6.35,16.11,20,22067.0,18.0,17.0,17745.0,2890.0,2705.0,3181.0,4971.0,2838.0,1160.0,2705.0,14.0,9.0,0.0,10.0,4.0,82.47,1213249.1694654692,0.631563613791993,0.30409313116571884,0.25768227226341056,0.26728898722830685,0.17093560934256352,cesion,100.0,67.91,5,encaje historico 39.4/100; demanda club-posicion 82.5/100; revalorizacion esperada €1.2M; prob. revalorizacion positiva 63%; se parece a historicos de cesion; entrenador: Diego Cocca
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,Burgos CF,José Alberto,8,44.77,Media,4713 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: José Alberto; entrenador con 1690 min Sub23 en posicion; 14 goles Sub23; xG Sub23 12.61,4713.0,2,14.0,12.61,2027-06-30,Real Betis B,2.0,4713.0,14.0,12.61,24.89,10,18932.0,28.0,6.0,5171.0,0.0,1690.0,3481.0,0.0,0.0,0.0,1690.0,20.0,2.0,0.0,7.0,9.0,86.0,959327.1017147863,0.454286169762138,0.23315224476850951,0.3328972057941631,0.24807141510306926,0.18587913433425826,libre,100.0,66.96,6,encaje historico 44.8/100; demanda club-posicion 86.0/100; revalorizacion esperada €959k; prob. revalorizacion positiva 45%; se parece a historicos de libre; entrenador: José Alberto
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,Deportivo de La Coruña,Óscar Gilsanz,3,66.27,Media,6125 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: Óscar Gilsanz; entrenador con 6125 min Sub23 en posicion; 21 goles Sub23; xG Sub23 22.43,6125.0,2,21.0,22.43,2027-06-30,Real Betis B,2.0,6125.0,21.0,22.43,24.19,7,25320.0,47.0,7.0,21893.0,3258.0,6125.0,6583.0,5927.0,0.0,0.0,6125.0,7.0,1.0,2.0,4.0,7.0,64.32,965914.8920166956,0.25903014255008394,0.13704436526969063,0.16476631072906409,0.19019244475556552,0.5079968792456798,traspaso,100.0,66.24,7,encaje historico 66.3/100; demanda club-posicion 64.3/100; revalorizacion esperada €966k; prob. revalorizacion positiva 26%; se parece a historicos de traspaso; entrenador: Óscar Gilsanz
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,Levante UD,Julián Calero,4,60.87,Alta,5701 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: Julián Calero; entrenador con 5701 min Sub23 en posicion; 10 goles Sub23; xG Sub23 8.15,5701.0,2,10.0,8.15,2027-06-30,Real Betis B,2.0,5701.0,10.0,8.15,41.73,7,13663.0,20.0,9.0,19860.0,4592.0,5701.0,3552.0,0.0,0.0,6015.0,5701.0,5.0,0.0,1.0,3.0,2.0,41.06,1072079.151465821,0.4995085084547961,0.1430741415934013,0.22074163956583476,0.2142640075208323,0.4219202113199314,traspaso,100.0,64.51,8,encaje historico 60.9/100; demanda club-posicion 41.1/100; revalorizacion esperada €1.1M; prob. revalorizacion positiva 50%; se parece a historicos de traspaso; entrenador: Julián Calero
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,Villarreal CF B,Miguel Álvarez,5,60.58,Alta,5529 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: Miguel Álvarez; entrenador con 5058 min Sub23 en posicion; 3 goles Sub23; xG Sub23 9.37,5529.0,2,3.0,9.37,2027-06-30,Real Betis B,2.0,5529.0,3.0,9.37,58.73,8,9415.0,5.0,1.0,5058.0,0.0,5058.0,0.0,0.0,0.0,0.0,5058.0,8.0,0.0,1.0,7.0,0.0,46.25,927406.4608702636,0.4320252000255685,0.13573694035682737,0.25012428344327864,0.2911504694054144,0.32298830679448004,traspaso,96.93080731099106,63.33,9,encaje historico 60.6/100; demanda club-posicion 46.2/100; revalorizacion esperada €927k; prob. revalorizacion positiva 43%; se parece a historicos de traspaso; entrenador: Miguel Álvarez
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,Málaga CF,Pellicer,9,41.35,Media,4258 min Sub23 en Extremo; 4 jugadores Sub23 usados; entrenador principal: Pellicer; entrenador con 320 min Sub23 en posicion; 8 goles Sub23; xG Sub23 7.46,4258.0,4,8.0,7.46,2027-06-30,Real Betis B,4.0,4258.0,8.0,7.46,18.63,11,22860.0,61.0,4.0,438.0,0.0,320.0,17.0,101.0,0.0,0.0,320.0,14.0,1.0,0.0,5.0,5.0,70.37,879319.3187512376,0.5768606546389392,0.23147303978134587,0.29065573132141276,0.27676936639839916,0.20110186249884238,libre,92.27903444852758,63.15,10,encaje historico 41.4/100; demanda club-posicion 70.4/100; revalorizacion esperada €879k; prob. revalorizacion positiva 58%; se parece a historicos de libre; entrenador: Pellicer
José Morante,18.0,0.0,31.0,2248.0,6.0,4.49,0.24,0.18,Extremo,cesion,Betis Deportivo,Elche CF,Sebastián Beccacece,7,53.25,Media,4751 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: Sebastián Beccacece; entrenador con 2421 min Sub23 en posicion; 4 goles Sub23; xG Sub23 7.77,4751.0,2,4.0,7.77,2027-06-30,Real Betis B,2.0,4751.0,4.0,7.77,73.82,5,6436.0,9.0,3.0,2809.0,281.0,2421.0,0.0,0.0,107.0,0.0,2421.0,5.0,2.0,0.0,2.0,4.0,52.34,900362.2276363412,0.4993699404688245,0.2541627909668558,0.3137645354089341,0.25528105099126225,0.176791622632948,libre,94.31464788250388,62.67,11,encaje historico 53.2/100; demanda club-posicion 52.3/100; revalorizacion esperada €900k; prob. revalorizacion positiva 50%; se parece a historicos de libre; entrenador: Sebastián Beccacece
