temporada,categoria,jugador,equipo,posicion_wyscout,posicion_primaria,posicion_normalizada,edad,pais_nacimiento,pasaporte,pie,altura,peso,valor_mercado,vencimiento_contrato,partidos_jugados,minutos_jugados,goles,xg,cesion,_match_key
2024-25,med,Mario Soriano,Deportivo de La Coruña,"AMF, LCMF, CF",AMF,Mediapunta,23.0,Spain,Spain,derecho,163,60,0,2028-06-30,42,3620,5,3.57,False,mario soriano|deportivo de la coruna|2024-25
2022-23,def,Daniel Fuzato,Vasco da Gama,GK,GK,Portero,28.0,Brazil,"Brazil, Italy",derecho,190,88,900000,2026-12-31,37,3619,0,0.38,False,daniel fuzato|vasco da gama|2022-23
2023-24,med,Gabri Martínez,Sporting Braga,"LW, LAMF, CF",LW,Extremo,23.0,Spain,Spain,derecho,185,77,1800000,2029-06-30,41,3614,9,8.38,False,gabri martinez|sporting braga|2023-24
2022-23,med,Alberto Del Moral,Córdoba CF,"RCMF, LCMF",RCMF,Centrocampista,25.0,Spain,Spain,derecho,185,78,800000,2027-06-30,37,3614,1,1.62,True,alberto del moral|cordoba cf|2022-23
2024-25,def,Raúl Lizoáin,Albacete Balompié,GK,GK,Portero,35.0,Spain,Spain,izquierdo,188,80,300000,2026-06-30,36,3608,0,0.0,False,raul lizoain|albacete balompie|2024-25
2025-26,med,Iván Morante,Burgos CF,"RCMF, LCMF, RDMF",RCMF,Centrocampista,25.0,Spain,Spain,izquierdo,183,75,700000,2026-06-30,41,3608,2,1.8,False,ivan morante|burgos cf|2025-26
2023-24,med,Àlex Corredera,Sporting Gijón,"LCMF, LDMF, RCMF",LCMF,Centrocampista,29.0,Spain,Spain,izquierdo,178,72,1000000,2028-06-30,39,3607,1,1.51,False,alex corredera|sporting gijon|2023-24
2022-23,med,Iborra,,"RCMF, LCMF, RDMF",RCMF,Centrocampista,38.0,Spain,Spain,derecho,190,80,300000,,40,3598,2,4.66,False,iborra||2022-23
2024-25,med,Nacho Méndez,Johor Darul Ta'zim,"LCMF, LDMF",LCMF,Centrocampista,27.0,Spain,Spain,izquierdo,178,77,1500000,2026-06-30,40,3596,4,3.66,False,nacho mendez|johor darul tazim|2024-25
2023-24,med,Iván Calero,Cultural Leonesa,RB,RB,Lateral,30.0,Spain,Spain,derecho,174,70,700000,2028-06-30,37,3592,1,1.62,False,ivan calero|cultural leonesa|2023-24
2022-23,att,Enric Gallego,CD Tenerife,CF,CF,Delantero,39.0,Spain,Spain,izquierdo,190,79,400000,2026-06-30,40,3586,11,13.82,False,enric gallego|cd tenerife|2022-23
2022-23,def,J. Mellot,CD Castellón,"RB, LB",RB,Lateral,32.0,France,France,derecho,178,70,1200000,2027-06-30,41,3585,1,0.73,False,j mellot|cd castellon|2022-23
2022-23,def,M. Parera,Racing Ferrol,GK,GK,Portero,29.0,Spain,Spain,derecho,182,77,700000,2026-06-30,37,3584,0,0.0,False,m parera|racing ferrol|2022-23
2023-24,med,Riki Rodríguez,Deportivo de La Coruña,"RCMF, DMF, LCMF",RCMF,Centrocampista,28.0,Spain,Spain,derecho,175,70,900000,2029-06-30,39,3576,0,1.27,False,riki rodriguez|deportivo de la coruna|2023-24
2024-25,med,Cristian Carracedo,Córdoba CF,"RAMF, RWF, RW",RAMF,Mediapunta,30.0,Spain,Spain,derecho,179,75,400000,2028-06-30,40,3570,5,4.15,False,cristian carracedo|cordoba cf|2024-25
2023-24,def,Jorge Pulido,SD Huesca,"LCB, CB",LCB,Central,35.0,Spain,Spain,derecho,186,74,800000,2026-06-30,37,3570,2,2.64,False,jorge pulido|sd huesca|2023-24
2025-26,def,David Torres,Real Valladolid CF,LCB,LCB,Central,23.0,Spain,Spain,izquierdo,182,76,0,2030-06-30,37,3565,1,1.51,False,david torres|real valladolid cf|2025-26
2022-23,med,Oriol Rey,Levante UD,LCMF,LCMF,Centrocampista,28.0,Spain,Spain,izquierdo,180,71,1600000,2027-06-30,41,3564,0,1.73,False,oriol rey|levante ud|2022-23
2021-22,def,Aitor Córdoba,Tianjin Tigers,RCB,RCB,Central,30.0,Spain,Spain,derecho,191,80,1200000,2027-12-31,38,3562,2,2.53,False,aitor cordoba|tianjin tigers|2021-22
2022-23,def,E. Boyomo,Osasuna,"LCB, RCB",LCB,Central,24.0,France,"France, Cameroon",derecho,181,86,3000000,2029-06-30,39,3559,1,1.33,False,e boyomo|osasuna|2022-23
2023-24,def,Alejandro Francés,Girona FC,"RCB, LCB",RCB,Central,23.0,Spain,Spain,derecho,181,72,4000000,2029-06-30,36,3555,3,1.99,False,alejandro frances|girona fc|2023-24
2024-25,med,Oriol Rey,Levante UD,"LCMF, LDMF, DMF",LCMF,Centrocampista,28.0,Spain,Spain,izquierdo,180,71,1600000,2027-06-30,39,3551,0,0.21,False,oriol rey|levante ud|2024-25
2022-23,def,Jorge Sáenz,CD Leganés,"RCB, CB, LCB",RCB,Central,29.0,Spain,Spain,derecho,188,81,1500000,2026-06-30,37,3550,0,2.81,False,jorge saenz|cd leganes|2022-23
2023-24,def,Tete Morente,Elche CF,"LW, LB",LW,Extremo,29.0,Spain,Spain,derecho,180,76,2500000,2028-06-30,39,3549,8,8.96,False,tete morente|elche cf|2023-24
2023-24,def,José Fontán,Arouca,"LB, LCB",LB,Lateral,26.0,Spain,Spain,izquierdo,182,76,1000000,2027-06-30,37,3549,4,1.63,False,jose fontan|arouca|2023-24
2024-25,def,Marc Mateu,CD Tenerife,LB,LB,Lateral,35.0,Spain,Spain,izquierdo,180,71,700000,2027-06-30,37,3546,2,1.68,False,marc mateu|cd tenerife|2024-25
2025-26,def,J. Mellot,CD Castellón,"RB, RCB",RB,Lateral,32.0,France,France,derecho,178,70,1200000,2027-06-30,36,3542,0,0.35,False,j mellot|cd castellon|2025-26
2024-25,med,Sergio Ortu,Cádiz CF,"RCMF, RDMF",RCMF,Centrocampista,26.0,Spain,Spain,derecho,178,72,1000000,2028-06-30,39,3540,2,1.92,False,sergio ortu|cadiz cf|2024-25
2024-25,def,David Gil,Cádiz CF,GK,GK,Portero,32.0,Spain,Spain,izquierdo,186,81,700000,2027-06-30,36,3538,0,0.0,False,david gil|cadiz cf|2024-25
2021-22,def,Dani Jiménez,SD Huesca,GK,GK,Portero,35.0,Spain,Spain,derecho,179,72,300000,2027-06-30,37,3531,0,0.0,False,dani jimenez|sd huesca|2021-22
2022-23,def,A. Abqar,Getafe,RCB,RCB,Central,27.0,Morocco,Morocco,derecho,188,80,7500000,2028-06-30,39,3530,1,1.83,False,a abqar|getafe|2022-23
2023-24,def,Jon García,Real Murcia,RCB,RCB,Central,34.0,Spain,Spain,derecho,177,77,200000,2027-06-30,38,3529,2,1.41,False,jon garcia|real murcia|2023-24
2025-26,att,David Larrubia,Málaga CF,"RW, RAMF, RWF",RW,Extremo,24.0,Spain,Spain,izquierdo,172,59,400000,2028-06-30,39,3525,11,7.01,False,david larrubia|malaga cf|2025-26
2025-26,def,Gael Alonso,FC Andorra,RCB,RCB,Central,23.0,Spain,Spain,derecho,182,70,150000,2028-06-30,38,3522,2,1.8,False,gael alonso|fc andorra|2025-26
2023-24,def,Javi Castro,Racing Santander,"RCB, RB",RCB,Central,25.0,Spain,Spain,derecho,183,75,600000,2026-06-30,40,3521,1,2.11,False,javi castro|racing santander|2023-24
2021-22,def,J. Mellot,CD Castellón,"RB, LB",RB,Lateral,32.0,France,France,derecho,178,70,1200000,2027-06-30,43,3520,1,0.53,False,j mellot|cd castellon|2021-22
2021-22,def,A. Arroyo,Rubin Kazan',"LCB, RCB",LCB,Central,26.0,Colombia,Colombia,derecho,179,72,800000,2029-06-30,39,3519,0,0.03,False,a arroyo|rubin kazan|2021-22
2024-25,def,D. Affengruber,Elche CF,"RCB, CB",RCB,Central,24.0,Austria,Austria,derecho,185,79,4000000,2027-06-30,40,3510,0,2.22,False,d affengruber|elche cf|2024-25
2024-25,def,Jorge Pulido,SD Huesca,"LCB, CB",LCB,Central,35.0,Spain,Spain,derecho,186,74,800000,2026-06-30,36,3508,2,2.81,False,jorge pulido|sd huesca|2024-25
2021-22,med,Unai Elgezabal,Levante UD,"RCMF, DMF, LCMF",RCMF,Centrocampista,32.0,Spain,Spain,derecho,185,74,700000,2027-06-30,39,3506,1,2.36,False,unai elgezabal|levante ud|2021-22
2025-26,def,Mika Mármol,UD Las Palmas,LCB,LCB,Central,24.0,Spain,Spain,izquierdo,182,70,15000000,2026-06-30,36,3505,3,1.12,False,mika marmol|ud las palmas|2025-26
2023-24,att,N. Fernández Mercau,New York City,"CF, RW, LW",CF,Delantero,26.0,Argentina,"Argentina, Spain",izquierdo,172,66,0,2029-12-31,40,3500,4,4.89,False,n fernandez mercau|new york city|2023-24
2023-24,def,Ramón Juan,UD Ibiza,GK,GK,Portero,26.0,Spain,Spain,derecho,179,79,600000,2026-06-30,35,3498,0,0.0,False,ramon juan|ud ibiza|2023-24
2023-24,def,Jorge Sáenz,CD Leganés,"RCB, CB",RCB,Central,29.0,Spain,Spain,derecho,188,81,1500000,2026-06-30,36,3495,2,1.64,False,jorge saenz|cd leganes|2023-24
2021-22,def,Sergi Cardona,Villarreal CF B,LB,LB,Lateral,26.0,Spain,Spain,izquierdo,185,77,6000000,2027-06-30,39,3495,0,1.47,False,sergi cardona|villarreal cf b|2021-22
2024-25,att,J. Dubasin,Sporting Gijón,"RWF, RW, CF",RWF,Extremo,26.0,Spain,"Spain, Belgium",derecho,181,68,0,2028-06-30,37,3491,8,9.02,False,j dubasin|sporting gijon|2024-25
2024-25,def,Juan Gutiérrez,CD Mirandés,"RCB, CB",RCB,Central,25.0,Spain,Spain,derecho,188,79,200000,2026-06-30,38,3487,0,1.49,False,juan gutierrez|cd mirandes|2024-25
2022-23,def,Aarón Escandell,Real Oviedo,GK,GK,Portero,30.0,Spain,Spain,derecho,185,72,1000000,2027-06-30,36,3487,0,0.0,False,aaron escandell|real oviedo|2022-23
2024-25,def,Alberto Jiménez,CD Castellón,"CB, LCB, RCB",CB,Central,33.0,Spain,Spain,derecho,186,78,150000,2028-06-30,38,3482,2,2.54,False,alberto jimenez|cd castellon|2024-25
2025-26,def,Pablo Vázquez,Sporting Gijón,"RCB, LCB",RCB,Central,31.0,Spain,Spain,derecho,187,83,500000,2027-06-30,37,3480,4,3.2,False,pablo vazquez|sporting gijon|2025-26
2022-23,def,Álex Martín,Córdoba CF,"RCB, CB",RCB,Central,27.0,Spain,Spain,derecho,183,79,600000,2027-06-30,37,3480,1,1.69,False,alex martin|cordoba cf|2022-23
2024-25,med,Victor García,Levante UD,"RW, RB, RAMF",RW,Extremo,28.0,Spain,Spain,derecho,180,70,500000,2027-06-30,40,3479,4,4.22,False,victor garcia|levante ud|2024-25
2025-26,def,Dani Jiménez,SD Huesca,GK,GK,Portero,36.0,Spain,Spain,derecho,179,72,300000,2027-06-30,35,3478,0,0.0,False,dani jimenez|sd huesca|2025-26
2021-22,med,Àlex Corredera,Sporting Gijón,"LCMF, RCMF",LCMF,Centrocampista,30.0,Spain,Spain,izquierdo,178,72,1000000,2028-06-30,45,3478,2,2.6,False,alex corredera|sporting gijon|2021-22
2023-24,med,José Matos,AD Ceuta FC,LB,LB,Lateral,30.0,Spain,Spain,izquierdo,168,70,1200000,2027-06-30,38,3475,3,0.58,False,jose matos|ad ceuta fc|2023-24
2021-22,att,Borja Bastón,,CF,CF,Delantero,33.0,Spain,Spain,derecho,186,82,2500000,,40,3473,22,18.49,False,borja baston||2021-22
2021-22,med,Javi Muñoz,Getafe,"RDMF, RCMF, LDMF",RDMF,Mediocentro,30.0,Spain,Spain,derecho,179,69,3000000,2028-06-30,39,3472,2,1.75,False,javi munoz|getafe|2021-22
2021-22,def,Julián Delmás,Tarazona,RB,RB,Lateral,30.0,Spain,Spain,derecho,174,61,600000,2026-06-30,39,3472,3,1.19,False,julian delmas|tarazona|2021-22
2021-22,med,Pedro León,Real Murcia,"RW, RAMF",RW,Extremo,39.0,Spain,Spain,derecho,183,73,300000,2026-06-30,39,3468,10,11.36,False,pedro leon|real murcia|2021-22
2023-24,med,Stoichkov,Deportivo de La Coruña,"LAMF, CF",LAMF,Mediapunta,32.0,Spain,Spain,derecho,178,71,4000000,2027-06-30,41,3467,12,13.41,True,stoichkov|deportivo de la coruna|2023-24
2022-23,def,F. Miguel,Burgos CF,"LB, LCB",LB,Lateral,29.0,France,"France, Portugal",izquierdo,179,70,1000000,2026-06-30,37,3467,1,1.15,False,f miguel|burgos cf|2022-23
2023-24,def,O. El Hilali,RCD Espanyol Barcelona,"RB, RCB",RB,Lateral,22.0,Spain,"Spain, Morocco",derecho,183,75,2000000,2027-06-30,39,3463,0,0.28,False,o el hilali|rcd espanyol barcelona|2023-24
2023-24,med,Álvaro Núñez,Celta de Vigo,RB,RB,Lateral,25.0,Spain,Spain,derecho,177,60,700000,2030-06-30,39,3460,2,0.97,False,alvaro nunez|celta de vigo|2023-24
2022-23,def,Dani Calvo,Real Oviedo,LCB,LCB,Central,32.0,Spain,Spain,derecho,190,82,1500000,2027-06-30,36,3458,2,1.53,False,dani calvo|real oviedo|2022-23
2022-23,def,C. Álvarez,,GK,GK,Portero,40.0,Argentina,"Argentina, Spain",derecho,185,88,100000,,35,3456,0,0.0,False,c alvarez||2022-23
2022-23,def,N. Tenaglia,Deportivo Alavés,RB,RB,Lateral,30.0,Argentina,"Argentina, Italy",derecho,181,70,2000000,2029-06-30,38,3455,3,3.03,False,n tenaglia|deportivo alaves|2022-23
2021-22,def,Álvaro Lemos,Real Oviedo,RB,RB,Lateral,32.0,Spain,Spain,derecho,175,78,700000,2026-06-30,38,3454,1,0.93,False,alvaro lemos|real oviedo|2021-22
2022-23,att,Raul García,Osasuna,CF,CF,Delantero,25.0,Spain,Spain,derecho,192,70,4000000,2028-06-30,39,3454,19,14.6,False,raul garcia|osasuna|2022-23
2021-22,med,Pedro Díaz,Rayo Vallecano,"RDMF, RCMF",RDMF,Mediocentro,27.0,Spain,Spain,derecho,180,75,2500000,2028-06-30,42,3454,4,2.65,False,pedro diaz|rayo vallecano|2021-22
2021-22,def,S. Babić,Spartak Moskva,LCB,LCB,Central,29.0,Bosnia and Herzegovina,"Bosnia and Herzegovina, Serbia",izquierdo,194,91,4000000,2027-06-30,37,3453,1,1.82,False,s babic|spartak moskva|2021-22
2022-23,med,Riki Rodríguez,Albacete Balompié,RCMF,RCMF,Centrocampista,28.0,Spain,Spain,derecho,175,70,900000,2029-06-30,39,3453,1,1.66,False,riki rodriguez|albacete balompie|2022-23
2024-25,def,F. Miguel,Burgos CF,LB,LB,Lateral,29.0,France,"France, Portugal",izquierdo,179,70,1000000,2026-06-30,39,3451,0,2.29,False,f miguel|burgos cf|2024-25
2025-26,def,Diego Murillo,Málaga CF,RCB,RCB,Central,25.0,Spain,Spain,derecho,182,79,0,2029-06-30,36,3450,2,1.45,False,diego murillo|malaga cf|2025-26
2025-26,med,Iñigo Vicente,Racing Santander,"LAMF, AMF, LW",LAMF,Mediapunta,28.0,Spain,Spain,derecho,178,69,0,2030-06-30,40,3449,9,5.9,False,inigo vicente|racing santander|2025-26
2025-26,def,Alberto Jiménez,CD Castellón,"RCB, LCB, CB",RCB,Central,33.0,Spain,Spain,derecho,186,78,150000,2028-06-30,36,3444,1,2.21,False,alberto jimenez|cd castellon|2025-26
2024-25,med,Agus Medina,Albacete Balompié,"LB, RW, CF",LB,Lateral,31.0,Spain,Spain,derecho,176,71,1000000,2028-06-30,40,3444,1,2.31,False,agus medina|albacete balompie|2024-25
2025-26,med,Rafel Bauzà,CD Mirandés,"LCMF, RCMF",LCMF,Centrocampista,21.0,Spain,Spain,derecho,183,72,0,2028-06-30,37,3443,4,5.37,True,rafel bauza|cd mirandes|2025-26
2024-25,att,Alemão,Rayo Vallecano,CF,CF,Delantero,27.0,Brazil,"Brazil, Poland",derecho,182,78,1500000,2030-06-30,44,3438,14,18.72,False,alemao|rayo vallecano|2024-25
2025-26,def,Jorge Pulido,SD Huesca,"LCB, RCB",LCB,Central,35.0,Spain,Spain,derecho,186,74,800000,2026-06-30,35,3436,2,2.84,False,jorge pulido|sd huesca|2025-26
2021-22,def,A. Abedzadeh,CD Castellón,GK,GK,Portero,32.0,Iran,"Iran, Portugal",derecho,186,86,600000,2027-06-30,35,3434,0,0.0,False,a abedzadeh|cd castellon|2021-22
2023-24,def,Pedro Bigas,Elche CF,"LCB, CB",LCB,Central,35.0,Spain,Spain,izquierdo,181,82,800000,2027-06-30,38,3429,1,2.07,False,pedro bigas|elche cf|2023-24
2024-25,med,Diego Villares,Deportivo de La Coruña,"RCMF, RDMF, LCMF",RCMF,Centrocampista,29.0,Spain,Spain,derecho,179,65,500000,2027-06-30,40,3428,4,2.66,False,diego villares|deportivo de la coruna|2024-25
2022-23,def,Alberto Rodríguez,Mohun Bagan,"LCB, RCB",LCB,Central,33.0,Spain,Spain,derecho,191,84,275000,2026-05-31,36,3428,2,2.43,False,alberto rodriguez|mohun bagan|2022-23
2023-24,med,K. Sibo,Real Oviedo,"LCMF, LDMF, RCMF",LCMF,Centrocampista,27.0,Ghana,Ghana,derecho,182,72,500000,2026-06-30,39,3428,1,1.63,False,k sibo|real oviedo|2023-24
2023-24,med,Mario Soriano,Deportivo de La Coruña,AMF,AMF,Mediapunta,23.0,Spain,Spain,derecho,163,60,0,2028-06-30,43,3427,3,4.28,False,mario soriano|deportivo de la coruna|2023-24
2022-23,def,Róber Pier,Atlas,"RCB, LCB",RCB,Central,31.0,Spain,Spain,derecho,182,74,1500000,,38,3426,0,0.94,False,rober pier|atlas|2022-23
2024-25,def,Pablo Cuñat,Levante UD,GK,GK,Portero,23.0,Spain,Spain,derecho,188,78,800000,2027-06-30,35,3423,0,0.0,False,pablo cunat|levante ud|2024-25
2025-26,med,Dani Villahermosa,FC Andorra,LCMF,LCMF,Centrocampista,25.0,Spain,Spain,derecho,174,65,300000,2027-06-30,41,3423,7,4.02,False,dani villahermosa|fc andorra|2025-26
2021-22,def,Alex Pozo,Jagiellonia Białystok,RB,RB,Lateral,27.0,Spain,Spain,derecho,173,64,2000000,2027-06-30,39,3423,3,2.52,True,alex pozo|jagiellonia biaystok|2021-22
2022-23,def,Jair Amador,SD Eibar,LCB,LCB,Central,36.0,Portugal,"Portugal, Spain",izquierdo,190,89,500000,2026-06-30,36,3422,3,3.69,False,jair amador|sd eibar|2022-23
2022-23,att,José Arnáiz,Granada CF,"CF, LW, LAMF",CF,Delantero,31.0,Spain,Spain,derecho,173,70,2000000,2027-06-30,38,3414,9,8.01,False,jose arnaiz|granada cf|2022-23
2023-24,att,Javi Puado,RCD Espanyol Barcelona,"LW, CF, RW",LW,Extremo,27.0,Spain,Spain,derecho,177,69,8000000,2030-06-30,38,3409,16,12.77,False,javi puado|rcd espanyol barcelona|2023-24
2022-23,med,Aleix Febas,Elche CF,"LCMF, LW, RCMF",LCMF,Centrocampista,30.0,Spain,Spain,derecho,172,64,2200000,2026-06-30,41,3409,0,1.03,False,aleix febas|elche cf|2022-23
2025-26,def,T. Carrique,FC Andorra,RB,RB,Lateral,27.0,France,France,derecho,174,72,400000,2027-06-30,39,3405,0,0.88,False,t carrique|fc andorra|2025-26
2024-25,med,T. Van Den Belt,Twente,"LCMF, DMF, RCMF",LCMF,Centrocampista,24.0,Netherlands,Netherlands,derecho,181,72,1800000,2029-06-30,39,3404,6,3.15,False,t van den belt|twente|2024-25
2023-24,med,Cote,,"LB, LWB",LB,Lateral,36.0,Spain,Spain,izquierdo,182,74,800000,,40,3403,4,2.36,False,cote||2023-24
2021-22,med,Víctor Meseguer,Real Valladolid CF,"RCMF, RDMF, DMF",RCMF,Centrocampista,26.0,Spain,Spain,derecho,184,77,2200000,2029-06-30,38,3399,3,2.31,False,victor meseguer|real valladolid cf|2021-22
2021-22,med,Jaime Seoane,SD Huesca,"RCMF, AMF, CF",RCMF,Centrocampista,29.0,Spain,Spain,derecho,174,72,0,2026-06-30,38,3399,14,8.88,False,jaime seoane|sd huesca|2021-22
2024-25,med,Guille Rosas,Sporting Gijón,RB,RB,Lateral,25.0,Spain,Spain,derecho,174,67,1200000,2028-06-30,39,3397,2,1.68,False,guille rosas|sporting gijon|2024-25
2022-23,med,J. Otero,Sporting Gijón,"RW, CF, RAMF",RW,Extremo,30.0,Colombia,Colombia,derecho,182,70,2500000,2027-06-30,41,3395,6,7.34,False,j otero|sporting gijon|2022-23
2024-25,med,Lander Olaetxea,SD Eibar,"DMF, CB",DMF,Mediocentro,32.0,Spain,Spain,derecho,179,75,600000,2027-06-30,36,3394,2,0.93,False,lander olaetxea|sd eibar|2024-25
2023-24,def,Álvaro Tejero,Aris,RB,RB,Lateral,29.0,Spain,Spain,derecho,172,65,2000000,2027-06-30,38,3390,2,2.52,False,alvaro tejero|aris|2023-24
2021-22,def,David Goldar,Pafos,RCB,RCB,Central,31.0,Spain,Spain,derecho,184,77,800000,2027-05-31,36,3389,7,4.69,False,david goldar|pafos|2021-22
2024-25,med,D. Lopy,UD Almería,"RDMF, LDMF, LCMF",RDMF,Mediocentro,24.0,Senegal,Senegal,derecho,186,80,10000000,2029-06-30,38,3388,1,1.09,False,d lopy|ud almeria|2024-25
2021-22,att,Rubén Castro,,CF,CF,Delantero,44.0,Spain,Spain,derecho,169,0,0,,41,3382,20,18.01,False,ruben castro||2021-22
2021-22,med,César De La Hoz,,"DMF, RDMF",DMF,Mediocentro,33.0,Spain,Spain,derecho,179,75,1000000,,40,3379,0,1.64,False,cesar de la hoz||2021-22
2022-23,med,Stoichkov,Deportivo de La Coruña,"LAMF, AMF, CF",LAMF,Mediapunta,32.0,Spain,Spain,derecho,178,71,4000000,2027-06-30,42,3378,13,16.26,True,stoichkov|deportivo de la coruna|2022-23
2022-23,def,Jorge Pulido,SD Huesca,"LCB, CB",LCB,Central,35.0,Spain,Spain,derecho,186,74,800000,2026-06-30,37,3376,2,2.9,False,jorge pulido|sd huesca|2022-23
2025-26,att,Manu Fuster,UD Las Palmas,"CF, RW, LW",CF,Delantero,28.0,Spain,Spain,derecho,169,62,2400000,2028-06-30,42,3374,7,5.54,False,manu fuster|ud las palmas|2025-26
2024-25,med,Miguel Atienza,Burgos CF,"RCMF, LCMF, LDMF",RCMF,Centrocampista,26.0,Spain,Spain,derecho,186,77,1000000,2026-06-30,39,3374,0,1.26,False,miguel atienza|burgos cf|2024-25
2021-22,def,S. Bueno,Wolverhampton Wanderers,RCB,RCB,Central,26.0,Uruguay,Uruguay,derecho,192,80,8000000,2028-06-30,35,3371,1,1.77,False,s bueno|wolverhampton wanderers|2021-22
2022-23,def,Dani Cárdenas,Rayo Vallecano,GK,GK,Portero,29.0,Spain,Spain,derecho,186,80,1800000,2027-06-30,34,3371,0,0.0,False,dani cardenas|rayo vallecano|2022-23
2022-23,def,Mika Mármol,UD Las Palmas,LCB,LCB,Central,24.0,Spain,Spain,izquierdo,182,70,15000000,2026-06-30,37,3371,1,1.19,False,mika marmol|ud las palmas|2022-23
2022-23,def,Sergi Cardona,Villarreal CF B,LB,LB,Lateral,26.0,Spain,Spain,izquierdo,185,77,6000000,2027-06-30,39,3369,0,0.75,False,sergi cardona|villarreal cf b|2022-23
2025-26,def,Álex Lizancos,Burgos CF,RB,RB,Lateral,22.0,Spain,Spain,,0,0,0,2029-06-30,37,3368,1,1.27,False,alex lizancos|burgos cf|2025-26
2025-26,def,Victor Aznar,Cádiz CF,GK,GK,Portero,23.0,Brazil,"Brazil, Spain",derecho,189,78,0,2027-06-30,34,3367,0,0.0,False,victor aznar|cadiz cf|2025-26
2022-23,def,Anaitz Arbilla,SD Eibar,"LCB, LB",LCB,Central,38.0,Spain,Spain,derecho,178,76,400000,2026-06-30,36,3363,0,0.54,False,anaitz arbilla|sd eibar|2022-23
2023-24,def,Lander Olaetxea,SD Eibar,"LCMF, CB, DMF",LCMF,Centrocampista,32.0,Spain,Spain,derecho,179,75,600000,2027-06-30,37,3361,2,1.72,False,lander olaetxea|sd eibar|2023-24
2025-26,def,F. Bonini,UD Almería,LCB,LCB,Central,24.0,Italy,Italy,izquierdo,188,82,0,2031-06-30,34,3360,1,2.24,False,f bonini|ud almeria|2025-26
2021-22,med,Álex Baena,Atlético Madrid,"RCMF, AMF, RW",RCMF,Centrocampista,24.0,Spain,Spain,derecho,174,69,0,2030-06-30,42,3357,5,7.81,False,alex baena|atletico madrid|2021-22
2022-23,med,Miguel Atienza,Burgos CF,"LCMF, RCMF, LDMF",LCMF,Centrocampista,26.0,Spain,Spain,derecho,186,77,1000000,2026-06-30,40,3357,1,1.59,False,miguel atienza|burgos cf|2022-23
2025-26,def,Jokin Ezkieta,Racing Santander,GK,GK,Portero,29.0,Spain,Spain,derecho,193,80,1600000,2027-06-30,33,3353,0,0.0,False,jokin ezkieta|racing santander|2025-26
2023-24,def,Juan Berrocal,Atlanta United,"RCB, LCB",RCB,Central,27.0,Spain,Spain,ambidiestro,184,75,1000000,2027-06-30,36,3346,1,0.62,True,juan berrocal|atlanta united|2023-24
2025-26,def,Marvel,CD Leganés,"LCB, LB",LCB,Central,23.0,Morocco,"Morocco, Spain",izquierdo,184,80,0,2028-06-30,36,3346,0,1.34,False,marvel|cd leganes|2025-26
2021-22,def,Raúl Navas,CA Central,"RCB, LCB",RCB,Central,37.0,Spain,Spain,derecho,187,77,100000,2026-06-30,37,3342,0,1.01,False,raul navas|ca central|2021-22
2021-22,att,S. Weissman,Blau-Weiß Linz,CF,CF,Delantero,30.0,Israel,Israel,derecho,174,69,1700000,2026-06-30,38,3342,20,16.99,False,s weissman|blauwei linz|2021-22
2021-22,def,J. Blasco,Radomiak Radom,"RCB, RB",RCB,Central,26.0,France,France,derecho,185,79,800000,2028-06-30,40,3341,1,1.77,False,j blasco|radomiak radom|2021-22
2024-25,def,Jesús Ruiz,Burgos CF,GK,GK,Portero,29.0,Spain,Spain,derecho,182,77,500000,2026-06-30,34,3340,0,0.0,False,jesus ruiz|burgos cf|2024-25
2025-26,att,Jacobo González,Córdoba CF,"LWF, LAMF, AMF",LWF,Extremo,29.0,Spain,Spain,derecho,179,66,900000,2026-06-30,39,3338,8,9.24,False,jacobo gonzalez|cordoba cf|2025-26
2022-23,def,Álvaro Valles,Real Betis,GK,GK,Portero,28.0,Spain,Spain,derecho,192,80,12000000,2030-06-30,34,3338,0,0.0,False,alvaro valles|real betis|2022-23
2022-23,def,A. Pașcanu,Rapid Bucureşti,"RCB, CB",RCB,Central,27.0,Romania,"Romania, England",derecho,187,85,0,2027-06-30,36,3337,2,3.01,False,a pascanu|rapid bucuresti|2022-23
2024-25,med,Aleix Febas,Elche CF,"DMF, RCMF, LCMF",DMF,Mediocentro,30.0,Spain,Spain,derecho,172,64,2200000,2026-06-30,37,3336,1,1.12,False,aleix febas|elche cf|2024-25
2021-22,def,Marc Mateu,CD Tenerife,"LW, LB, LAMF",LW,Extremo,35.0,Spain,Spain,izquierdo,180,71,700000,2027-06-30,40,3334,4,2.96,False,marc mateu|cd tenerife|2021-22
2025-26,def,Iker Álvarez,Córdoba CF,GK,GK,Portero,24.0,Andorra,Andorra,derecho,190,81,0,,34,3329,0,0.0,False,iker alvarez|cordoba cf|2025-26
